"","male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","gen_health","close_to_people","part_of_school","students_prejudiced","happy_at_school","teachers_fair","school_feels_safe"
"5426",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,32000,10.3735224312936,"(3) (3) Good",2,1,2,2,2,2
"5427",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,40000,10.5966597327836,"(2) (2) Very good",2,1,5,1,1,1
"5428",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,"(2) (2) Very good",2,2,3,2,2,2
"5429",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,"(1) (1) Excellent",2,2,4,2,2,3
"5430",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4000,8.29429960885724,"(1) (1) Excellent",NA,NA,NA,NA,NA,NA
"5431",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,25000,10.1266711030504,"(2) (2) Very good",3,2,4,3,4,3
"5432",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,"(2) (2) Very good",2,2,4,2,3,3
"5433",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,17000,9.74102744483773,"(2) (2) Very good",2,2,3,2,3,3
"5434",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,9,22000,9.99884318585288,"(1) (1) Excellent",1,1,4,3,3,2
"5435",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,40000,10.5966597327836,"(3) (3) Good",4,3,1,2,3,1
"5436",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,43000,10.6689786502192,"(2) (2) Very good",1,1,2,2,3,1
"5437",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,35000,10.463131911492,"(1) (1) Excellent",3,2,5,1,1,1
"5438",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1e+05,11.5129354649202,"(1) (1) Excellent",2,3,3,2,3,2
"5439",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,28000,10.2399955028053,"(3) (3) Good",4,2,1,4,4,4
"5440",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(1) (1) Excellent",2,2,4,2,4,2
"5441",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,"(3) (3) Good",3,2,5,3,3,3
"5442",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,"(2) (2) Very good",1,1,3,2,4,1
"5443",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,27000,10.2036291813376,"(3) (3) Good",2,1,1,2,2,1
"5444",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,11,6e+05,13.3046866008636,"(3) (3) Good",2,2,4,2,2,4
"5445",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(2) (2) Very good",3,2,1,3,3,3
"5446",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,4,3,2,2
"5447",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,15000,9.61587214452889,"(2) (2) Very good",3,2,4,2,3,2
"5448",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,"(2) (2) Very good",1,1,3,1,1,1
"5449",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,"(2) (2) Very good",4,4,3,4,3,3
"5450",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,4000,8.29429960885724,"(1) (1) Excellent",2,2,3,2,4,2
"5451",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(1) (1) Excellent",2,1,2,2,3,2
"5452",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,35000,10.463131911492,"(3) (3) Good",2,1,2,3,4,3
"5453",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(3) (3) Good",2,2,2,3,2,1
"5454",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,23000,10.043292972227,"(1) (1) Excellent",1,1,1,1,2,1
"5455",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,72000,11.1844352867906,"(2) (2) Very good",4,4,3,2,5,2
"5456",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,16000,9.68040649926887,"(3) (3) Good",4,4,3,5,3,2
"5457",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,1,2,2,2,2
"5458",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,9000,9.10509096125709,"(3) (3) Good",NA,NA,NA,NA,NA,NA
"5459",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",2,2,1,2,5,5
"5460",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36000,10.4913019948302,"(2) (2) Very good",2,2,4,1,4,3
"5461",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,18000,9.7981825908907,"(1) (1) Excellent",1,4,4,2,2,2
"5462",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,NA,NA,"(3) (3) Good",1,1,2,2,2,1
"5463",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,10000,9.21044036697652,"(2) (2) Very good",4,5,2,5,2,4
"5464",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,48000,10.7789771230064,"(2) (2) Very good",3,2,2,5,4,3
"5465",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,30000,10.3089859934221,"(1) (1) Excellent",3,3,3,4,2,2
"5466",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(2) (2) Very good",3,3,2,3,3,2
"5467",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(1) (1) Excellent",2,2,2,3,1,2
"5468",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,28000,10.2399955028053,"(2) (2) Very good",1,1,2,1,1,1
"5469",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(1) (1) Excellent",4,2,3,2,2,5
"5470",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,48000,10.7789771230064,"(2) (2) Very good",3,2,3,2,3,1
"5471",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(3) (3) Good",2,2,4,2,2,2
"5472",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,"(1) (1) Excellent",3,2,3,3,2,3
"5473",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,"(1) (1) Excellent",2,1,3,2,4,2
"5474",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,60000,11.002116507732,"(2) (2) Very good",1,2,3,4,3,3
"5475",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,NA,NA,"(1) (1) Excellent",4,2,2,3,4,3
"5476",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,32000,10.3735224312936,"(1) (1) Excellent",2,2,2,2,2,2
"5477",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",2,2,2,2,2,2
"5478",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,"(2) (2) Very good",2,1,3,1,1,2
"5479",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,75000,11.2252567257629,"(2) (2) Very good",2,2,4,3,5,1
"5480",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",4,4,2,4,4,2
"5481",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,45000,10.7144399907278,"(1) (1) Excellent",2,2,2,2,3,2
"5482",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2000,7.60140233458373,"(1) (1) Excellent",2,1,1,1,3,1
"5483",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,4,2,1,2
"5484",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,20000,9.90353755128617,"(1) (1) Excellent",1,1,2,1,1,1
"5485",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,20000,9.90353755128617,"(2) (2) Very good",2,1,2,1,3,1
"5486",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(3) (3) Good",3,3,4,2,5,4
"5487",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,24000,10.0858507751287,"(2) (2) Very good",1,2,3,2,3,2
"5488",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,130000,11.7752974217158,"(1) (1) Excellent",1,2,2,3,3,1
"5489",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10000,9.21044036697652,"(1) (1) Excellent",2,2,4,2,2,1
"5490",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,6000,8.69968140098951,"(1) (1) Excellent",2,1,3,1,2,2
"5491",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,130000,11.7752974217158,"(2) (2) Very good",1,2,4,2,2,1
"5492",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,30000,10.3089859934221,"(4) (4) Fair",3,3,3,3,2,2
"5493",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",1,1,4,1,3,1
"5494",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,85000,11.3504183001091,"(1) (1) Excellent",4,5,2,5,4,3
"5495",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,80000,11.2897944135779,"(2) (2) Very good",1,1,1,4,5,1
"5496",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,96000,11.4721138870624,"(2) (2) Very good",3,2,3,5,5,2
"5497",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,52000,10.8590182281479,"(1) (1) Excellent",1,1,5,3,5,1
"5498",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",3,5,5,5,5,5
"5499",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",1,1,2,5,4,2
"5500",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,80000,11.2897944135779,"(2) (2) Very good",2,1,4,1,2,2
"5501",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,14000,9.54688403461792,"(3) (3) Good",2,2,2,2,3,2
"5502",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,"(1) (1) Excellent",3,2,3,2,2,2
"5503",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,39000,10.5713425658087,"(3) (3) Good",3,3,2,2,3,3
"5504",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,38000,10.5453677541517,"(2) (2) Very good",1,2,2,2,2,2
"5505",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,"(4) (4) Fair",2,3,3,4,4,3
"5506",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,"(2) (2) Very good",2,1,3,2,2,2
"5507",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1e+05,11.5129354649202,"(2) (2) Very good",2,2,2,3,4,3
"5508",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,"(2) (2) Very good",3,2,3,3,1,1
"5509",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,10000,9.21044036697652,"(1) (1) Excellent",2,2,4,2,2,4
"5510",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(2) (2) Very good",2,2,4,2,2,2
"5511",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",2,2,2,1,3,2
"5512",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,NA,NA,"(3) (3) Good",3,2,3,1,2,2
"5513",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,NA,NA,"(3) (3) Good",2,2,3,2,2,3
"5514",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,80000,11.2897944135779,"(1) (1) Excellent",2,2,4,2,2,2
"5515",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,32000,10.3735224312936,"(2) (2) Very good",3,4,4,2,1,2
"5516",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,28000,10.2399955028053,"(2) (2) Very good",3,4,2,3,3,1
"5517",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,35000,10.463131911492,"(3) (3) Good",3,3,4,2,2,2
"5518",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,47000,10.7579241570616,"(3) (3) Good",4,3,3,4,4,2
"5519",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,8,NA,NA,"(2) (2) Very good",1,1,1,1,2,1
"5520",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,117000,11.6699377607519,"(2) (2) Very good",3,2,3,2,1,2
"5521",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,"(2) (2) Very good",2,2,4,3,2,2
"5522",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,20000,9.90353755128617,"(2) (2) Very good",2,1,4,2,2,2
"5523",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,"(2) (2) Very good",1,1,2,1,2,2
"5524",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,50000,10.8197982842103,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"5525",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,105000,11.5617251529038,"(2) (2) Very good",4,4,3,2,2,2
"5526",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,135000,11.8130374648005,"(2) (2) Very good",2,2,3,2,2,3
"5527",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,12,65000,11.0821579333748,"(2) (2) Very good",1,1,3,1,3,2
"5528",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,37000,10.5187002182882,"(3) (3) Good",2,2,4,2,3,2
"5529",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9,35000,10.463131911492,"(3) (3) Good",2,2,4,4,4,3
"5530",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,70000,11.1562648066437,"(2) (2) Very good",1,1,2,2,4,2
"5531",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,120000,11.6952553550628,"(2) (2) Very good",2,1,4,1,2,2
"5532",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,95000,11.4616426968431,"(2) (2) Very good",3,4,2,4,3,4
"5533",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,36000,10.4913019948302,"(2) (2) Very good",2,2,2,2,2,2
"5534",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,39000,10.5713425658087,"(2) (2) Very good",5,3,4,1,2,2
"5535",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,150000,11.9183972397228,"(2) (2) Very good",3,3,2,2,3,2
"5536",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,12,50000,10.8197982842103,"(3) (3) Good",4,4,2,2,4,4
"5537",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,65000,11.0821579333748,"(4) (4) Fair",2,2,2,2,4,3
"5538",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,"(3) (3) Good",3,4,2,4,4,4
"5539",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,"(2) (2) Very good",4,3,1,2,2,2
"5540",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,14000,9.54688403461792,"(2) (2) Very good",2,1,2,1,3,5
"5541",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45000,10.7144399907278,"(2) (2) Very good",3,4,1,2,4,2
"5542",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,75000,11.2252567257629,"(3) (3) Good",4,3,3,3,2,4
"5543",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,94000,11.4510606994934,"(2) (2) Very good",2,2,3,1,2,2
"5544",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",3,3,1,1,2,2
"5545",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",2,2,2,2,3,2
"5546",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,20000,9.90353755128617,"(1) (1) Excellent",1,2,1,1,3,3
"5547",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,"(3) (3) Good",1,1,5,1,2,2
"5548",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(4) (4) Fair",4,4,4,3,4,3
"5549",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,28000,10.2399955028053,"(2) (2) Very good",2,2,4,5,2,3
"5550",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,56000,10.9331248267007,"(1) (1) Excellent",1,1,5,1,1,1
"5551",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,17000,9.74102744483773,"(3) (3) Good",3,3,5,2,1,1
"5552",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60000,11.002116507732,"(1) (1) Excellent",2,4,2,2,4,3
"5553",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,43000,10.6689786502192,"(1) (1) Excellent",4,2,1,4,4,2
"5554",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,1e+05,11.5129354649202,"(1) (1) Excellent",3,2,3,4,2,1
"5555",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",2,3,2,4,4,3
"5556",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,2,1,2,2,2
"5557",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,33000,10.4042931430198,"(1) (1) Excellent",1,1,3,2,1,2
"5558",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,12000,9.39274525863144,"(2) (2) Very good",2,1,5,1,1,1
"5559",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55000,10.9151066458675,"(1) (1) Excellent",2,2,3,1,1,1
"5560",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,150000,11.9183972397228,"(2) (2) Very good",2,2,3,2,2,2
"5561",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,35000,10.463131911492,"(2) (2) Very good",3,3,3,3,3,1
"5562",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10,20000,9.90353755128617,"(1) (1) Excellent",2,2,5,2,1,1
"5563",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1e+05,11.5129354649202,"(2) (2) Very good",3,2,1,4,2,3
"5564",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,10000,9.21044036697652,"(2) (2) Very good",2,2,3,2,2,1
"5565",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,3e+05,12.6115410869661,"(2) (2) Very good",1,3,2,2,3,2
"5566",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,23000,10.043292972227,"(2) (2) Very good",3,1,5,3,3,1
"5567",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,NA,NA,"(2) (2) Very good",2,1,2,2,1,2
"5568",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1e+05,11.5129354649202,"(1) (1) Excellent",1,2,2,2,2,3
"5569",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,26000,10.1658902778025,"(2) (2) Very good",2,3,4,2,2,3
"5570",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(3) (3) Good",2,2,1,3,3,4
"5571",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(3) (3) Good",3,2,3,3,3,4
"5572",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,"(2) (2) Very good",2,2,4,2,4,2
"5573",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,1,4,2,2,3
"5574",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(1) (1) Excellent",2,1,4,1,1,1
"5575",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(1) (1) Excellent",4,2,5,2,2,2
"5576",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,"(4) (4) Fair",1,1,4,1,1,1
"5577",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(4) (4) Fair",2,2,1,1,1,3
"5578",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,7000,8.8538082749772,"(5) (5) Poor",1,1,3,2,2,2
"5579",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,20000,9.90353755128617,"(2) (2) Very good",2,2,4,2,4,3
"5580",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",3,4,1,3,4,2
"5581",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(2) (2) Very good",2,2,2,2,2,2
"5582",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,7000,8.8538082749772,"(3) (3) Good",3,2,2,3,3,5
"5583",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,45000,10.7144399907278,"(2) (2) Very good",4,3,4,4,5,4
"5584",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(2) (2) Very good",2,1,1,3,2,2
"5585",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,1,5,1,2,1
"5586",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",4,4,2,4,4,2
"5587",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,"(1) (1) Excellent",1,2,2,1,1,1
"5588",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,39000,10.5713425658087,"(2) (2) Very good",2,1,2,1,2,2
"5589",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,"(2) (2) Very good",3,2,1,1,2,1
"5590",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40000,10.5966597327836,"(3) (3) Good",2,2,1,3,3,2
"5591",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,1,3,1,1,2
"5592",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,70000,11.1562648066437,"(2) (2) Very good",2,2,2,2,3,1
"5593",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,39000,10.5713425658087,"(2) (2) Very good",2,1,2,1,1,1
"5594",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(3) (3) Good",2,2,1,5,2,5
"5595",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,52000,10.8590182281479,"(3) (3) Good",4,3,3,3,5,4
"5596",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55000,10.9151066458675,"(1) (1) Excellent",2,2,1,2,4,2
"5597",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(4) (4) Fair",2,1,3,2,3,2
"5598",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,1,5,1,2,3
"5599",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,27000,10.2036291813376,"(1) (1) Excellent",NA,NA,NA,NA,NA,NA
"5600",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,17000,9.74102744483773,"(2) (2) Very good",1,1,3,1,2,4
"5601",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0,0,"(3) (3) Good",2,2,1,1,5,3
"5602",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,"(1) (1) Excellent",2,2,1,3,5,3
"5603",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9,40000,10.5966597327836,"(3) (3) Good",3,2,1,4,4,3
"5604",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,35000,10.463131911492,"(3) (3) Good",2,3,3,4,4,4
"5605",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(1) (1) Excellent",3,2,2,2,4,4
"5606",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,35000,10.463131911492,"(2) (2) Very good",2,2,2,2,2,3
"5607",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,NA,NA,"(4) (4) Fair",5,2,4,2,2,2
"5608",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",2,3,1,4,3,5
"5609",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35000,10.463131911492,"(3) (3) Good",2,3,4,3,2,2
"5610",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,69000,11.141876276228,"(3) (3) Good",1,1,5,1,1,1
"5611",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,25000,10.1266711030504,"(2) (2) Very good",1,1,3,2,3,2
"5612",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,18000,9.7981825908907,"(1) (1) Excellent",2,2,5,3,4,2
